央视,#genre#
本山快乐营1,https://live.metshop.top/yy/1354936209
宋小宝春晚小品合集,https://live.metshop.top/yy/1382736866
传奇英雄,https://live.metshop.top/yy/1382735578
漫威超级英雄系列,https://live.metshop.top/yy/1354932402
非诚勿扰,https://live.metshop.top/yy/1382745100#https://live.metshop.top/yy/1382735583#https://live.metshop.top/yy/1382745106
炊事班的故事II,https://live.metshop.top/yy/1382736885
少年包青天三,https://live.metshop.top/yy/61318527
插翅难逃,https://live.metshop.top/yy/1355279371
科幻片：来看神奇的地球,https://live.metshop.top/yy/1354930897
陈情令,https://live.metshop.top/yy/1382745121
你看与不看我都在,https://live.metshop.top/yy/1353422557
怀旧好电影,https://live.metshop.top/yy/1382627144
动漫奥斯卡正在直播,https://live.metshop.top/yy/1382626335
战争大片-国外电影,https://live.metshop.top/yy/1382736857
舌尖上的中国第2季,https://live.metshop.top/yy/1354930943
河山,https://live.metshop.top/yy/1382749952
毒液：致命守护者,https://live.metshop.top/yy/1382745095
铭记历史-甲午大海战,https://live.metshop.top/yy/1354936195
远去的飞鹰-影视剧,https://live.metshop.top/yy/1354930912
忠烈杨家将,https://live.metshop.top/yy/1382749909
发哥系列,https://live.metshop.top/yy/1354888733
超炫科幻大片,https://live.metshop.top/yy/1382736840
高分动作大片-热血出击,https://live.metshop.top/yy/1382736909
经典电影 电视剧,https://live.metshop.top/yy/1354690927
无敌县令,https://live.metshop.top/yy/1354932390
小宝让你乐翻天：6到9集,https://live.metshop.top/yy/1354930971
风靡全球的谍战片,https://live.metshop.top/yy/1382736817
小戏骨黄飞鸿,https://live.metshop.top/yy/1354936181
珍珠港-电影,https://live.metshop.top/yy/1354936234
大明王朝,https://live.metshop.top/yy/1382736879
超精彩武打场景,https://live.metshop.top/yy/1354936131
国内战争大片合集,https://live.metshop.top/yy/1382749950
超级英雄系列电影,https://live.metshop.top/yy/1382736863
风味原产地潮汕,https://live.metshop.top/yy/1382745178
请回答1988,https://live.metshop.top/yy/1354932362
丛林敢死队-国内电影,https://live.metshop.top/yy/1354936214
末日系列-外国电影合集,https://live.metshop.top/yy/1354889019
金庸武侠系列,https://live.metshop.top/yy/40959929
战火中的故事,https://live.metshop.top/yy/1382735625
科幻大片,https://live.metshop.top/yy/1382745181
田园生活,https://live.metshop.top/yy/1382736898
农家小菜,https://live.metshop.top/yy/1382736894
钟馗传说,https://live.metshop.top/yy/1382736839
超燃动作大片,https://live.metshop.top/yy/1382749940
金星脱口秀：我敢说你敢听吗,https://live.metshop.top/yy/1382735552
漫威十年老粉福利来了,https://live.metshop.top/yy/1354930233
空谷幽兰,https://live.metshop.top/yy/1382745182
冰冻星球-纪录片,https://live.metshop.top/yy/1382736849
妖神记之黑狱篇,https://live.metshop.top/yy/1382745173
洪大哥系列,https://live.metshop.top/yy/1354888743
粟裕大将-影视,https://live.metshop.top/yy/1354926542
将夜夫子化月,https://live.metshop.top/yy/36949900
热血动作片合集,https://live.metshop.top/yy/1382735627
国产喜剧,https://live.metshop.top/yy/1382735584
再向虎山行,https://live.metshop.top/yy/1355823667
天龙八部（国语版）,https://live.metshop.top/yy/1382736855
萌鸡小队S1-国漫,https://live.metshop.top/yy/1382736904
小沈阳春晚小品,https://live.metshop.top/yy/1382749941
公主嫁到,https://live.metshop.top/yy/1382736915#http://159.75.85.63:35455/yy/1354930957
欢乐集结号2,https://live.metshop.top/yy/1354930919
老广的味道 第3季-美食纪录片,https://live.metshop.top/yy/1382735565
大汉天子S1,https://live.metshop.top/yy/1382749902
小小飞虎队,https://live.metshop.top/yy/1382749888
欢乐集结号4,https://live.metshop.top/yy/1382736889
国内战争电影,https://live.metshop.top/yy/1382736865
最后的狮子-探险纪录片,https://live.metshop.top/yy/1382735577
惊悚电影胆小勿进,https://live.metshop.top/yy/1508687423
雷神系列,https://live.metshop.top/yy/1354932441
飓风营救,https://live.metshop.top/yy/1382735547
24小时观影,https://live.metshop.top/yy/32867379
喜剧闹翻天,https://live.metshop.top/yy/1382735548
缉妖法海传-国内电影,https://live.metshop.top/yy/1354936203
神厨小福贵,https://live.metshop.top/yy/1382736860
大汉天子S2,https://live.metshop.top/yy/1382736807
致敬星爷致敬经典,https://live.metshop.top/yy/1354889048
炊事班的故事,https://live.metshop.top/yy/1382749901#https://live.metshop.top/yy/1382646846
什么会让你快乐,https://live.metshop.top/yy/54886912
脑洞大开的精彩科幻片,https://live.metshop.top/yy/1382736723
热血战争片,https://live.metshop.top/yy/1354932409
黄大妮-电视剧,https://live.metshop.top/yy/1354930904
馋哭了！川味来袭,https://live.metshop.top/yy/1382736913
精彩动作电影享不停,https://live.metshop.top/yy/1382736809
妖神记,https://live.metshop.top/yy/1382745171
动作大片,https://live.metshop.top/yy/1354888739#https://live.metshop.top/yy/1354930887#https://live.metshop.top/yy/1354930816
名媛望族-精彩港剧,https://live.metshop.top/yy/1354932431
觅食者-美食纪录片,https://live.metshop.top/yy/1382736841
国外科幻片,https://live.metshop.top/yy/1382735585
古装喜剧合集，还能玩起穿越？！,https://live.metshop.top/yy/1382749905
老司机带你开眼界,https://live.metshop.top/yy/1349538007
大江大河2-高分影视推荐,https://live.metshop.top/yy/1382736797
宇宙护卫队--国漫,https://live.metshop.top/yy/1382736837
第8号当铺,https://live.metshop.top/yy/1382736905
俺娘田小草,https://live.metshop.top/yy/1382741638
本山快乐营,https://live.metshop.top/yy/1382736852
你不知道的黄河故事,https://live.metshop.top/yy/1382745189
哈利波特全集,https://live.metshop.top/yy/1382745105
碟中谍系列-国外动作大片,https://live.metshop.top/yy/1354930181
笑傲帮,https://live.metshop.top/yy/1382735555
银河护卫队-国外科幻巨作,https://live.metshop.top/yy/1382736815
寻味顺德-美食纪录片,https://live.metshop.top/yy/1382736844
地球上的地狱,https://live.metshop.top/yy/1382736918
超燃科幻大片：明日边缘,https://live.metshop.top/yy/1382736835
国产喜剧大片,https://live.metshop.top/yy/1382745113
笑声传奇,https://live.metshop.top/yy/1382736880
冲上云霄-经典港剧,https://live.metshop.top/yy/1382736833
谈判专家,https://live.metshop.top/yy/1382735560
喜剧电影合集,https://live.metshop.top/yy/1354926637
9.8分！这部纪录片封神了,https://live.metshop.top/yy/1382736825
国内科幻片来袭,https://live.metshop.top/yy/1354930821
岳云鹏宋小宝也来演电影了？,https://live.metshop.top/yy/1354926612
机械战警1-3,https://live.metshop.top/yy/1382736854
金玉满堂：精彩港剧,https://live.metshop.top/yy/1382736881
法外风云,https://live.metshop.top/yy/1382736805
经典动作电影,https://live.metshop.top/yy/1370293254
机场超燃警匪片,https://live.metshop.top/yy/1382735576
国产大片电影,https://live.metshop.top/yy/1354926655
王朝-自然-纪录片,https://live.metshop.top/yy/1354930927
解放：苏联战争巨片,https://live.metshop.top/yy/1354936249
上海滩,https://live.metshop.top/yy/1382745184
欢乐集结号58-70,https://live.metshop.top/yy/1382745119
无敌解压,https://live.metshop.top/yy/1382736897
爱的迫降-韩剧,https://live.metshop.top/yy/1354889042
外国战争大片,https://live.metshop.top/yy/1382736872
漫画解说,https://live.metshop.top/yy/1382735568
吐槽大会 第2季,https://live.metshop.top/yy/1354936145
流金岁月-经典港剧,https://live.metshop.top/yy/1382736891
王者归来亲情演绎,https://live.metshop.top/yy/1353327982
国内科幻电影,https://live.metshop.top/yy/1354932444
国外高分大片,https://live.metshop.top/yy/1382736867
叛逆者,https://live.metshop.top/yy/1382736868
通天狄仁杰,https://live.metshop.top/yy/1382749906
来看修牛蹄,https://live.metshop.top/yy/1382749887
大江大河-高分影视推荐,https://live.metshop.top/yy/1382736806
心理追凶-港剧,https://live.metshop.top/yy/1354936207
大唐双龙传,https://live.metshop.top/yy/1354930979
功夫婆媳-影视剧,https://live.metshop.top/yy/1382736883
国内科幻,https://live.metshop.top/yy/1354936170
国产动作电影,https://live.metshop.top/yy/1382736858
娘亲舅大,https://live.metshop.top/yy/1354932360
刺激！国外战争,https://live.metshop.top/yy/1354936142
德鲁纳酒店-韩剧,https://live.metshop.top/yy/1354931488
笑傲江湖 第1季,https://live.metshop.top/yy/1382749896
深海利剑,https://live.metshop.top/yy/1382736906
强盛高启强 正在直播,https://live.metshop.top/yy/37347905
奇缘39262港台影院,https://live.metshop.top/yy/1354889234
金星脱口秀-敢说会道,https://live.metshop.top/yy/1354932407
真心想让你幸福,https://live.metshop.top/yy/1382736876
国外动作大片,https://live.metshop.top/yy/1382735540
国外侦探,https://live.metshop.top/yy/1382736896
家有九凤-影视剧,https://live.metshop.top/yy/1354930894
电影 正在直播,https://live.metshop.top/yy/1355370824
笑傲江湖 第2季,https://live.metshop.top/yy/1382736914
战狼3,https://live.metshop.top/yy/1355913027
失忆24小时,https://live.metshop.top/yy/1382741640
金三角大营救,https://live.metshop.top/yy/1354930924
国外战争,https://live.metshop.top/yy/1382735571#https://live.metshop.top/yy/1382749918
本山快乐营2,https://live.metshop.top/yy/1382736718
无罪推定,https://live.metshop.top/yy/1354936208
开心俱乐部,https://live.metshop.top/yy/1382735541
憨豆先生,https://live.metshop.top/yy/1354930189
聪明的顺溜之雄鹰小子S1-国漫,https://live.metshop.top/yy/1382736902
余zui,https://live.metshop.top/yy/31809939
迷,https://live.metshop.top/yy/1382736719
今晚80后脱口秀,https://live.metshop.top/yy/1382745098
尽享国内精彩战争片,https://live.metshop.top/yy/1382745094
苦咖啡,https://live.metshop.top/yy/1382736908
笑傲江湖-电视剧,https://live.metshop.top/yy/1354936128
开心麻花街,https://live.metshop.top/yy/1354926643
金装四大才子,https://live.metshop.top/yy/1354926600
宫心计-港剧-古装,https://live.metshop.top/yy/1354933540
攻壳机动队,https://live.metshop.top/yy/1382745089
花儿开心吧-小品,https://live.metshop.top/yy/1382736917
李三枪-抗战影视剧,https://live.metshop.top/yy/1354936122
李茶的姑妈-开心麻花,https://live.metshop.top/yy/1354936191
赶海新发现,https://live.metshop.top/yy/1382749912
翡翠凤凰-影视剧,https://live.metshop.top/yy/1354926666
大家都在看的警匪片,https://live.metshop.top/yy/1354930964
百家讲坛-红楼梦篇,https://live.metshop.top/yy/1382741639
王牌逗王牌-喜剧,https://live.metshop.top/yy/1354658048
吐槽大会 第5季,https://live.metshop.top/yy/1354889009
溏心风暴之家好月圆,https://live.metshop.top/yy/1354888747
摔跤吧爸爸！院线大片,https://live.metshop.top/yy/1382736851
仙灵儿,https://live.metshop.top/yy/1382736887
巩汉林春晚小品合集,https://live.metshop.top/yy/1354889035
姜小妞,https://live.metshop.top/yy/1353879416
守望的天空,https://live.metshop.top/yy/1382736843
地心历险记2,https://live.metshop.top/yy/1354936228
蜥蜴世界,https://live.metshop.top/yy/1382735545
家族荣耀-精彩港剧,https://live.metshop.top/yy/1382745103
越策越开心34-45,https://live.metshop.top/yy/1382736895
今夜百乐门,https://live.metshop.top/yy/1382736912
地心历险记-科幻,https://live.metshop.top/yy/1382736911
国内动作电影,https://live.metshop.top/yy/1382745176
机动步队,https://live.metshop.top/yy/1354932371
国外喜剧电影,https://live.metshop.top/yy/1354936178
跳远生命线-优质港剧,https://live.metshop.top/yy/1382735566
大君-描绘爱情,https://live.metshop.top/yy/1382736874
超乎意料的国外侦探,https://live.metshop.top/yy/1382735543
闲暇观看综艺,https://live.metshop.top/yy/1354932379
能耐大了第1季,https://live.metshop.top/yy/1354930195
梦想改造家 第1季,https://live.metshop.top/yy/1382736892
越策越开心2015,https://live.metshop.top/yy/1382735559
吐槽大会 第1季,https://live.metshop.top/yy/1354936210
淼淼港片,https://live.metshop.top/yy/1455898488
超燃动作片,https://live.metshop.top/yy/1354936199
修牛蹄,https://live.metshop.top/yy/1353413683
新手主播天花板,https://live.metshop.top/yy/1355827783
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?zjiangsd
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8?zjiangsd
大丰公共频道,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8?zjiangsd
东台综合频道,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8?zjiangsd
盐都综合频道,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8?zjiangsd
淮阴综合频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8?zjiangsd
淮阴影院频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/hyys.m3u8?zjiangsd
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8?zjiangsd
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8?zjiangsd
睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8?zjiangsd
睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8?zjiangsd
睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd
睢宁资讯频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8?zjiangsd
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
东海新闻频道,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8?zjiangsd
贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8?zjiangsd
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
石景山电视,https://live.sjsrm.com/bjsjs/sd/live.m3u8
房山区电视,https://live.funhillrm.com/2/sd/live.m3u8
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8?zshangd
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8?zhund
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?zhund
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed#http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed#http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed#http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8?zzhed
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8?zzhed
金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8?zzhed
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
龙岩新闻综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8?zfud#http://stream.lytv.net.cn/2/sd/live.m3u8?zfud
龙岩公共频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8?zfud
三明新闻综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8?zfud#http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8?zfud
建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
德化新闻综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8?zfud
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8?zfud
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv?zyund
红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund#http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
泸水综合,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8?zyund
红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv?zyund
元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv?zyund
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8?zyund#http://tvdrs.wsrtv.com.cn:8100/channellive/qbtv.flv?zyund
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8?zyund
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund#http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund
良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8?zyund
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8?zyund
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8?zyund
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8#http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8#rtmp://tv.drs.yizu.tv/channellive/ch1?zsicd#http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8?zsicd#rtmp://tv.drs.i0834.cn/channellive/ch1?zsicd
凉山语,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8?zsicd#rtmp://tv.drs.i0834.cn/channellive/ch2?zsicd
自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd
自贡公共,http://110.189.153.160:1002/ggpd.flv?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd#http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8?zsicd#http://zb.pzhgd.com:9095/live/xwzh.m3u8
攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8?zsicd
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8?zsicd
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd#http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
筠连综合,http://118.122.78.172:89/live1/live1.m3u8?zsicd
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8?zsicd
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8?zsicd
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd#http://live.wanyuannews.com/wytv/hd/live.m3u8
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd#http://palive.patv123.com:8091/live/xwpd_800K.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd#http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd#http://live.spccmc.com:90/live/spxwzh.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd#http://live.iwcmt.cn:90/live/zhxw.m3u8
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd#http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
石渠综合,http://tv.drs.ganzitv.com:8100/channellive/shiqu.flv?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd#http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8#rtmp://tv.lxxcb.cn:1935/channellive/lxtv1?zsicd
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv#http://channellive.leshantv.net/live/ch1.flv?zsicd
乐山公共频道,http://channellive.leshantv.net/live/ch2.flv
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州公共频道,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
凉山彝语频道,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8
自贡综合频道,http://110.189.153.160:1001/zhpd.flv
自贡公共频道,http://110.189.153.160:1002/ggpd.flv
攀枝花公共频道,http://zb.pzhgd.com:9095/live/ggpd.m3u8
内江综合频道,http://njzb.scnj.tv:90/live/xwzh_xwzh800.m3u8
内江科教频道,http://njzb.scnj.tv:90/live/kjpd_kjpd800.m3u8
眉山综合频道,http://live1.scmstv.cn/gqpd/sd/live.m3u8
眉山公共频道,http://live2.scmstv.cn/ggpd/sd/live.m3u8
甘孜综合频道,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv#http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
双流综合频道,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
珙县综合频道,http://pili-live-hls-cqgx.tianma3600.com/cqgx/ggpd.m3u8
筠连综合频道,http://118.122.78.172:89/live1/live1.m3u8
威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8#http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8?zsicd#rtmp://dxplay.scwy.cn:1935/live/weiyuanzonghepingdao?zsicd
中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8
南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
马尔康综合频道,http://live.zmmek.com:90/live/zhxw.m3u8
富顺综合频道,http://pili-live-rtmp.145.i2863.com/i2863-145/live_145_906964.m3u8
利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8#http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
会东综合频道,http://112.45.133.129:90/live/xwzh.m3u8#http://live.schdxww.com:90/live/xwzh.m3u8
德格综合频道,http://tv.drs.ganzitv.com:8100/channellive/dege.flv
石渠综合频道,http://tv.drs.ganzitv.com:8100/channellive/shiqu.flv
汉源综合频道,http://live.hyxrmt.com:85/live/xwpd.m3u8
纳溪新闻频道,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
叙永综合频道,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
三台电视二套,http://125.65.94.91:12353/live
乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8?zsicd
泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8?zsicd
泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8?zsicd
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
内江综合,http://njzb.scnj.tv:90/live/xwzh_xwzh800.m3u8?zsicd
内江科教,http://njzb.scnj.tv:90/live/kjpd_kjpd800.m3u8?zsicd
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
珙县综合,http://pili-live-hls-cqgx.tianma3600.com/cqgx/ggpd.m3u8?zsicd
什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd#http://175.155.106.72:89/live1/live1.m3u8?zsicd
会东综合,http://112.45.133.129:90/live/xwzh.m3u8?zsicd#http://live.schdxww.com:90/live/xwzh.m3u8?zsicd
